mp3_filename,original_japanese_name,sound_effect_title,description,keywords,category,page_url,zip_download_url,zip_filename,local_file_path,file_size,metadata_source
SNES　RPG01-11(選択).mp3,SNES　RPG01-11(選択).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-12(選択).mp3,SNES　RPG01-12(選択).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-プレビュー.mp3,SNES　RPG01-プレビュー.mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-01(攻撃　剣).mp3,SNES　RPG02-01(攻撃　剣).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-02(攻撃　ブーメラン).mp3,SNES　RPG02-02(攻撃　ブーメラン).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-03(攻撃　ムチ).mp3,SNES　RPG02-03(攻撃　ムチ).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-04(攻撃　パンチ).mp3,SNES　RPG02-04(攻撃　パンチ).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-05(ダメージ).mp3,SNES　RPG02-05(ダメージ).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-06(ダメージ).mp3,SNES　RPG02-06(ダメージ).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-07(攻撃　敵).mp3,SNES　RPG02-07(攻撃　敵).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-08(ダメージ).mp3,SNES　RPG02-08(ダメージ).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-09(ミス).mp3,SNES　RPG02-09(ミス).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-10(逃げる).mp3,SNES　RPG02-10(逃げる).mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG02-プレビュー.mp3,SNES　RPG02-プレビュー.mp3,SNES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-1(入る).mp3,SNES　RPG03-1(入る).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-2(ドア).mp3,SNES　RPG03-2(ドア).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-3(扉).mp3,SNES　RPG03-3(扉).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-4(宝箱).mp3,SNES　RPG03-4(宝箱).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-5(スイッチ).mp3,SNES　RPG03-5(スイッチ).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-6(購入).mp3,SNES　RPG03-6(購入).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-7(選択).mp3,SNES　RPG03-7(選択).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-8(選択).mp3,SNES　RPG03-8(選択).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-9(崩壊).mp3,SNES　RPG03-9(崩壊).mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG03-プレビュー.mp3,SNES　RPG03-プレビュー.mp3,SNES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-01(詠唱).mp3,SNES　RPG04-01(詠唱).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-02(魔法　炎１).mp3,SNES　RPG04-02(魔法　炎１).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-03(魔法　炎２).mp3,SNES　RPG04-03(魔法　炎２).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-04(魔法　炎３).mp3,SNES　RPG04-04(魔法　炎３).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-05(魔法　雷１).mp3,SNES　RPG04-05(魔法　雷１).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-06(魔法　雷２).mp3,SNES　RPG04-06(魔法　雷２).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-07(魔法　雷３).mp3,SNES　RPG04-07(魔法　雷３).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-08(魔法　氷１).mp3,SNES　RPG04-08(魔法　氷１).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-09(魔法　氷２).mp3,SNES　RPG04-09(魔法　氷２).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-10(魔法　氷３).mp3,SNES　RPG04-10(魔法　氷３).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-11(詠唱).mp3,SNES　RPG04-11(詠唱).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-12(魔法　回復).mp3,SNES　RPG04-12(魔法　回復).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-13(魔法　回復).mp3,SNES　RPG04-13(魔法　回復).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-14(魔法　状態).mp3,SNES　RPG04-14(魔法　状態).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-15(魔法　状態).mp3,SNES　RPG04-15(魔法　状態).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-16(魔法　状態).mp3,SNES　RPG04-16(魔法　状態).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-17(魔法　状態).mp3,SNES　RPG04-17(魔法　状態).mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG04-プレビュー.mp3,SNES　RPG04-プレビュー.mp3,SNES　RPG04,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-01(攻撃　剣).mp3,SNES　RPG05-01(攻撃　剣).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-02(攻撃　ナイフ).mp3,SNES　RPG05-02(攻撃　ナイフ).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-03(攻撃　槍).mp3,SNES　RPG05-03(攻撃　槍).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-04(攻撃　ムチ).mp3,SNES　RPG05-04(攻撃　ムチ).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-05(攻撃　矢).mp3,SNES　RPG05-05(攻撃　矢).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-06(攻撃　矢).mp3,SNES　RPG05-06(攻撃　矢).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-07(攻撃　パンチ).mp3,SNES　RPG05-07(攻撃　パンチ).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-08(ミス).mp3,SNES　RPG05-08(ミス).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-09(ミス).mp3,SNES　RPG05-09(ミス).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-10(ダメージ).mp3,SNES　RPG05-10(ダメージ).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-11(防御).mp3,SNES　RPG05-11(防御).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-12(ジャンプ).mp3,SNES　RPG05-12(ジャンプ).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-13(ジャンプ).mp3,SNES　RPG05-13(ジャンプ).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-14(ターン).mp3,SNES　RPG05-14(ターン).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-15(倒す).mp3,SNES　RPG05-15(倒す).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-16(倒す).mp3,SNES　RPG05-16(倒す).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-17(エンカウント).mp3,SNES　RPG05-17(エンカウント).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-18(逃げる).mp3,SNES　RPG05-18(逃げる).mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG05-プレビュー.mp3,SNES　RPG05-プレビュー.mp3,SNES　RPG05,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-01(ジャンプ).mp3,SNES　アクション01-01(ジャンプ).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-02(ジャンプ).mp3,SNES　アクション01-02(ジャンプ).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-03(踏む).mp3,SNES　アクション01-03(踏む).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-04(投げる).mp3,SNES　アクション01-04(投げる).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-05(ブロック).mp3,SNES　アクション01-05(ブロック).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-06(着地).mp3,SNES　アクション01-06(着地).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-07(ブレーキ).mp3,SNES　アクション01-07(ブレーキ).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-08(衝撃).mp3,SNES　アクション01-08(衝撃).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-09(ドア).mp3,SNES　アクション01-09(ドア).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-10(ダメージ).mp3,SNES　アクション01-10(ダメージ).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-11(ダメージ).mp3,SNES　アクション01-11(ダメージ).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-12(防御).mp3,SNES　アクション01-12(防御).mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　アクション01-プレビュー.mp3,SNES　アクション01-プレビュー.mp3,SNES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-01(発射).mp3,SNES　シューティング02-01(発射).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-02(発射).mp3,SNES　シューティング02-02(発射).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-03(発射).mp3,SNES　シューティング02-03(発射).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-04(発射).mp3,SNES　シューティング02-04(発射).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-05(爆弾).mp3,SNES　シューティング02-05(爆弾).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-06(ミサイル).mp3,SNES　シューティング02-06(ミサイル).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-07(特殊兵器).mp3,SNES　シューティング02-07(特殊兵器).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-08(ダメージ).mp3,SNES　シューティング02-08(ダメージ).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-09(ダメージ).mp3,SNES　シューティング02-09(ダメージ).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
